order_id,customer_id,Store_id,Date
OD00008690,c12776,st002,09/09/2018
OD00008691,c12777,st007,09/09/2018
OD00008692,c12778,st001,10/09/2018
OD00008693,c12779,st001,10/09/2018
OD00008694,c12780,st003,10/09/2018
OD00008695,c12781,st004,10/09/2018
OD00008696,c12782,st008,10/09/2018
OD00008697,c12783,st009,10/09/2018
OD00008698,c12784,st007,10/09/2018
OD00008699,c12785,st004,11/09/2018
OD00008700,c12786,st001,11/09/2018
OD00008701,c12787,st012,11/09/2018
OD00008702,c12788,st002,11/09/2018
OD00008703,c12789,st011,11/09/2018
OD00008704,c12790,st007,11/09/2018
OD00008705,c12791,st010,11/09/2018
OD00008706,c12792,st002,12/09/2018
OD00008707,c12793,st008,12/09/2018
OD00008708,c12794,st008,12/09/2018
OD00008709,c12795,st009,12/09/2018
OD00008710,c12796,st008,12/09/2018
OD00008711,c12797,st007,12/09/2018
OD00008712,c12798,st010,12/09/2018
OD00008713,c12799,st009,12/09/2018
OD00008714,c12800,st001,13/09/2018
OD00008715,c12801,st005,13/09/2018
OD00008716,c12802,st002,13/09/2018
OD00008717,c12803,st003,13/09/2018
OD00008718,c12804,st011,13/09/2018
OD00008719,c12805,st009,13/09/2018
OD00008720,c12806,st004,13/09/2018
OD00008721,c12807,st012,13/09/2018
OD00008722,c12808,st010,14/09/2018
OD00008723,c12809,st009,14/09/2018
OD00008724,c12810,st002,14/09/2018
OD00008725,c12811,st010,14/09/2018
OD00008726,c12812,st005,14/09/2018
OD00008727,c12813,st009,14/09/2018
OD00008728,c12814,st003,14/09/2018
OD00008729,c12815,st008,14/09/2018
OD00008730,c12816,st009,14/09/2018
OD00008731,c12817,st003,15/09/2018
OD00008732,c12818,st007,15/09/2018
OD00008733,c12819,st010,15/09/2018
OD00008734,c12820,st007,15/09/2018
OD00008735,c12821,st002,15/09/2018
OD00008736,c12822,st008,15/09/2018
OD00008737,c12823,st004,15/09/2018
OD00008738,c12824,st011,15/09/2018
OD00008739,c12825,st012,15/09/2018
OD00008740,c12826,st007,15/09/2018
OD00008741,c12827,st003,15/09/2018
OD00008742,c12828,st002,16/09/2018
OD00008743,c12829,st012,16/09/2018
OD00008744,c12830,st011,16/09/2018
OD00008745,c12831,st006,16/09/2018
OD00008746,c12832,st004,16/09/2018
OD00008747,c12833,st009,17/09/2018
OD00008748,c12834,st009,17/09/2018
OD00008749,c12835,st011,17/09/2018
OD00008750,c12836,st008,17/09/2018
OD00008751,c12837,st007,17/09/2018
OD00008752,c12838,st007,17/09/2018
OD00008753,c12839,st007,18/09/2018
OD00008754,c12840,st012,18/09/2018
OD00008755,c12841,st010,18/09/2018
OD00008756,c12842,st006,18/09/2018
OD00008757,c12843,st011,18/09/2018
OD00008758,c12844,st003,18/09/2018
OD00008759,c12845,st002,19/09/2018
OD00008760,c12846,st012,19/09/2018
OD00008761,c12847,st007,19/09/2018
OD00008762,c12848,st004,19/09/2018
OD00008763,c12849,st009,20/09/2018
OD00008764,c12850,st008,20/09/2018
OD00008765,c12851,st010,20/09/2018
OD00008766,c12852,st001,21/09/2018
OD00008767,c12853,st003,21/09/2018
OD00008768,c12854,st012,21/09/2018
OD00008769,c12855,st001,21/09/2018
OD00008770,c12856,st011,22/09/2018
OD00008771,c12857,st011,22/09/2018
OD00008772,c12858,st002,22/09/2018
OD00008773,c12859,st002,22/09/2018
OD00008774,c12860,st003,22/09/2018
OD00008775,c12861,st009,22/09/2018
OD00008776,c12862,st009,22/09/2018
OD00008777,c12863,st012,22/09/2018
OD00008778,c12864,st009,22/09/2018
OD00008779,c12865,st003,23/09/2018
OD00008780,c12866,st011,23/09/2018
OD00008781,c12867,st003,23/09/2018
OD00008782,c12868,st009,23/09/2018
OD00008783,c12869,st007,23/09/2018
OD00008784,c12870,st012,23/09/2018
OD00008785,c12871,st003,23/09/2018
OD00008786,c12872,st004,23/09/2018
OD00008787,c12873,st012,23/09/2018
OD00008788,c12874,st008,23/09/2018
OD00008789,c12875,st007,24/09/2018
OD00008790,c12876,st003,24/09/2018
OD00008791,c12877,st010,24/09/2018
OD00008792,c12878,st011,24/09/2018
OD00008793,c12879,st008,24/09/2018
OD00008794,c12880,st012,24/09/2018
OD00008795,c12881,st005,25/09/2018
OD00008796,c12882,st006,25/09/2018
OD00008797,c12883,st004,25/09/2018
OD00008798,c12884,st006,26/09/2018
OD00008799,c12885,st012,26/09/2018
OD00008800,c12886,st007,26/09/2018
OD00008801,c12887,st012,26/09/2018
OD00008802,c12888,st001,26/09/2018
OD00008803,c12889,st012,26/09/2018
OD00008804,c12890,st001,26/09/2018
OD00008805,c12891,st003,26/09/2018
OD00008806,c12892,st011,26/09/2018
OD00008807,c12893,st002,27/09/2018
OD00008808,c12894,st009,27/09/2018
OD00008809,c12895,st006,27/09/2018
OD00008810,c12896,st009,27/09/2018
OD00008811,c12897,st002,27/09/2018
OD00008812,c12898,st003,27/09/2018
OD00008813,c12899,st012,28/09/2018
OD00008814,c12900,st005,28/09/2018
OD00008815,c12901,st003,28/09/2018
OD00008816,c12902,st003,28/09/2018
OD00008817,c12903,st012,28/09/2018
OD00008818,c12904,st002,28/09/2018
OD00008819,c12905,st010,29/09/2018
OD00008820,c12906,st010,29/09/2018
OD00008821,c12907,st011,29/09/2018
OD00008822,c12908,st011,29/09/2018
OD00008823,c12909,st009,29/09/2018
OD00008824,c12910,st002,29/09/2018
OD00008825,c12911,st011,29/09/2018
OD00008826,c12912,st012,30/09/2018
OD00008827,c12913,st004,30/09/2018
OD00008828,c12914,st011,30/09/2018
OD00008829,c12915,st005,30/09/2018
OD00008830,c12916,st012,30/09/2018
OD00008831,c12917,st011,30/09/2018
OD00008832,c12918,st009,30/09/2018
OD00008833,c12919,st005,01/10/2018
OD00008834,c12920,st007,01/10/2018
OD00008835,c12921,st011,01/10/2018
OD00008836,c12922,st004,01/10/2018
OD00008837,c12923,st012,01/10/2018
OD00008838,c12924,st004,01/10/2018
OD00008839,c12925,st008,02/10/2018
OD00008840,c12926,st010,02/10/2018
OD00008841,c12927,st004,02/10/2018
OD00008842,c12928,st004,02/10/2018
OD00008843,c12929,st010,02/10/2018
OD00008844,c12930,st001,02/10/2018
OD00008845,c12931,st008,02/10/2018
OD00008846,c12932,st012,03/10/2018
OD00008847,c12933,st005,03/10/2018
OD00008848,c12934,st008,03/10/2018
OD00008849,c12935,st009,03/10/2018
OD00008850,c12936,st011,03/10/2018
OD00008851,c12937,st001,03/10/2018
OD00008852,c12938,st003,03/10/2018
OD00008853,c12939,st008,03/10/2018
OD00008854,c12940,st010,03/10/2018
OD00008855,c12941,st009,03/10/2018
OD00008856,c12942,st012,04/10/2018
OD00008857,c12943,st004,04/10/2018
OD00008858,c12944,st002,05/10/2018
OD00008859,c12945,st003,05/10/2018
OD00008860,c12946,st006,06/10/2018
OD00008861,c12947,st008,06/10/2018
OD00008862,c12948,st007,06/10/2018
OD00008863,c12949,st011,06/10/2018
OD00008864,c12950,st008,07/10/2018
OD00008865,c12951,st002,07/10/2018
OD00008866,c12952,st008,07/10/2018
OD00008867,c12953,st004,07/10/2018
OD00008868,c12954,st001,08/10/2018
OD00008869,c12955,st006,08/10/2018
OD00008870,c12956,st008,08/10/2018
OD00008871,c12957,st009,09/10/2018
OD00008872,c10001,st004,09/10/2018
OD00008873,c10002,st007,09/10/2018
OD00008874,c10003,st011,09/10/2018
OD00008875,c10004,st006,09/10/2018
OD00008876,c10005,st003,09/10/2018
OD00008877,c10006,st005,09/10/2018
OD00008878,c10007,st011,09/10/2018
OD00008879,c10008,st012,10/10/2018
OD00008880,c10009,st003,10/10/2018
OD00008881,c10010,st005,10/10/2018
OD00008882,c10011,st003,10/10/2018
OD00008883,c10012,st010,10/10/2018
OD00008884,c10013,st008,10/10/2018
OD00008885,c10014,st002,10/10/2018
OD00008886,c10015,st011,11/10/2018
OD00008887,c10016,st001,11/10/2018
OD00008888,c10017,st006,11/10/2018
OD00008889,c10018,st009,11/10/2018
OD00008890,c10019,st010,11/10/2018
OD00008891,c10020,st007,11/10/2018
OD00008892,c10021,st003,11/10/2018
OD00008893,c10022,st009,11/10/2018
OD00008894,c10023,st005,11/10/2018
OD00008895,c10024,st002,11/10/2018
OD00008896,c10025,st001,12/10/2018
OD00008897,c10026,st002,12/10/2018
OD00008898,c10027,st011,12/10/2018
OD00008899,c10028,st004,12/10/2018
OD00008900,c10029,st002,13/10/2018
OD00008901,c10030,st011,13/10/2018
OD00008902,c10031,st008,13/10/2018
OD00008903,c10032,st001,13/10/2018
OD00008904,c10033,st002,13/10/2018
OD00008905,c10034,st011,13/10/2018
OD00008906,c10035,st004,14/10/2018
OD00008907,c10036,st006,14/10/2018
OD00008908,c10037,st002,14/10/2018
OD00008909,c10038,st003,14/10/2018
OD00008910,c10039,st005,15/10/2018
OD00008911,c10040,st011,15/10/2018
OD00008912,c10041,st006,15/10/2018
OD00008913,c10042,st007,15/10/2018
OD00008914,c10043,st007,15/10/2018
OD00008915,c10044,st011,15/10/2018
OD00008916,c10045,st004,15/10/2018
OD00008917,c10046,st012,15/10/2018
OD00008918,c10047,st008,15/10/2018
OD00008919,c10048,st007,15/10/2018
OD00008920,c10049,st001,16/10/2018
OD00008921,c10050,st008,16/10/2018
OD00008922,c10051,st001,16/10/2018
OD00008923,c10052,st011,16/10/2018
OD00008924,c10053,st003,16/10/2018
OD00008925,c10054,st011,16/10/2018
OD00008926,c10055,st008,16/10/2018
OD00008927,c10056,st007,17/10/2018
OD00008928,c10057,st005,17/10/2018
OD00008929,c10058,st012,17/10/2018
OD00008930,c10059,st002,17/10/2018
OD00008931,c10060,st005,17/10/2018
OD00008932,c10061,st002,17/10/2018
OD00008933,c10062,st008,18/10/2018
OD00008934,c10063,st002,18/10/2018
OD00008935,c10064,st009,18/10/2018
OD00008936,c10065,st004,18/10/2018
OD00008937,c10066,st010,18/10/2018
OD00008938,c10067,st003,18/10/2018
OD00008939,c10068,st004,18/10/2018
OD00008940,c10069,st011,19/10/2018
OD00008941,c10070,st006,19/10/2018
OD00008942,c10071,st002,19/10/2018
OD00008943,c10072,st003,19/10/2018
OD00008944,c10073,st001,19/10/2018
OD00008945,c10074,st010,19/10/2018
OD00008946,c10075,st007,20/10/2018
OD00008947,c10076,st003,20/10/2018
OD00008948,c10077,st006,20/10/2018
OD00008949,c10078,st003,20/10/2018
OD00008950,c10079,st005,20/10/2018
OD00008951,c10080,st005,20/10/2018
OD00008952,c10081,st009,21/10/2018
OD00008953,c10082,st004,21/10/2018
OD00008954,c10083,st010,21/10/2018
OD00008955,c10084,st012,21/10/2018
OD00008956,c10085,st006,21/10/2018
OD00008957,c10086,st005,21/10/2018
OD00008958,c10087,st009,21/10/2018
OD00008959,c10088,st003,21/10/2018
OD00008960,c10089,st004,21/10/2018
OD00008961,c10090,st008,22/10/2018
OD00008962,c10091,st001,22/10/2018
OD00008963,c10092,st002,22/10/2018
OD00008964,c10093,st006,22/10/2018
OD00008965,c10094,st010,22/10/2018
OD00008966,c10095,st002,23/10/2018
OD00008967,c10096,st002,23/10/2018
OD00008968,c10097,st009,23/10/2018
OD00008969,c10098,st004,23/10/2018
OD00008970,c10099,st006,23/10/2018
OD00008971,c10100,st011,23/10/2018
OD00008972,c10101,st008,23/10/2018
OD00008973,c10102,st006,24/10/2018
OD00008974,c10103,st008,24/10/2018
OD00008975,c10104,st001,24/10/2018
OD00008976,c10105,st010,24/10/2018
OD00008977,c10106,st009,24/10/2018
OD00008978,c10107,st011,24/10/2018
OD00008979,c10108,st012,24/10/2018
OD00008980,c10109,st008,24/10/2018
OD00008981,c10110,st001,25/10/2018
OD00008982,c10111,st010,25/10/2018
OD00008983,c10112,st008,25/10/2018
OD00008984,c10113,st006,26/10/2018
OD00008985,c10114,st009,26/10/2018
OD00008986,c10115,st005,27/10/2018
OD00008987,c10116,st012,27/10/2018
OD00008988,c10117,st007,27/10/2018
OD00008989,c10118,st011,27/10/2018
OD00008990,c10119,st010,27/10/2018
OD00008991,c10120,st010,28/10/2018
OD00008992,c10121,st002,28/10/2018
OD00008993,c10122,st001,28/10/2018
OD00008994,c10123,st006,28/10/2018
OD00008995,c10124,st012,28/10/2018
OD00008996,c10125,st012,28/10/2018
OD00008997,c10126,st002,28/10/2018
OD00008998,c10127,st006,28/10/2018
OD00008999,c10128,st005,28/10/2018
OD00009000,c10129,st001,29/10/2018
OD00009001,c10130,st004,29/10/2018
OD00009002,c10131,st011,29/10/2018
OD00009003,c10132,st003,29/10/2018
OD00009004,c10133,st007,29/10/2018
OD00009005,c10134,st008,30/10/2018
OD00009006,c10135,st007,30/10/2018
OD00009007,c10136,st007,30/10/2018
OD00009008,c10137,st011,30/10/2018
OD00009009,c10138,st003,31/10/2018
OD00009010,c10139,st011,31/10/2018
OD00009011,c10140,st006,31/10/2018
OD00009012,c10141,st008,01/11/2018
OD00009013,c10142,st003,01/11/2018
OD00009014,c10143,st002,01/11/2018
OD00009015,c10144,st005,01/11/2018
OD00009016,c10145,st008,02/11/2018
OD00009017,c10146,st011,02/11/2018
OD00009018,c10147,st011,02/11/2018
OD00009019,c10148,st003,02/11/2018
OD00009020,c10149,st002,02/11/2018
OD00009021,c10150,st009,02/11/2018
OD00009022,c10151,st005,02/11/2018
OD00009023,c10152,st001,02/11/2018
OD00009024,c10153,st007,02/11/2018
OD00009025,c10154,st012,03/11/2018
OD00009026,c10155,st006,03/11/2018
OD00009027,c10156,st001,03/11/2018
OD00009028,c10157,st009,03/11/2018
OD00009029,c10158,st004,03/11/2018
OD00009030,c10159,st002,03/11/2018
OD00009031,c10160,st006,03/11/2018
OD00009032,c10161,st001,04/11/2018
OD00009033,c10162,st012,04/11/2018
OD00009034,c10163,st005,04/11/2018
OD00009035,c10164,st012,04/11/2018
OD00009036,c10165,st012,04/11/2018
OD00009037,c10166,st009,04/11/2018
OD00009038,c10167,st008,04/11/2018
OD00009039,c10168,st012,04/11/2018
OD00009040,c10169,st003,04/11/2018
OD00009041,c10170,st009,05/11/2018
OD00009042,c10171,st002,05/11/2018
OD00009043,c10172,st002,05/11/2018
OD00009044,c10173,st006,06/11/2018
OD00009045,c10174,st001,06/11/2018
OD00009046,c10175,st007,06/11/2018
OD00009047,c10176,st012,06/11/2018
OD00009048,c10177,st009,06/11/2018
OD00009049,c10178,st011,06/11/2018
OD00009050,c10179,st006,06/11/2018
OD00009051,c10180,st009,06/11/2018
OD00009052,c10181,st009,06/11/2018
OD00009053,c10182,st008,06/11/2018
OD00009054,c10183,st006,06/11/2018
OD00009055,c10184,st002,06/11/2018
OD00009056,c10185,st001,06/11/2018
OD00009057,c10186,st012,06/11/2018
OD00009058,c10187,st009,06/11/2018
OD00009059,c10188,st006,07/11/2018
OD00009060,c10189,st007,07/11/2018
OD00009061,c10190,st012,07/11/2018
OD00009062,c10191,st005,07/11/2018
OD00009063,c10192,st005,08/11/2018
OD00009064,c10193,st010,08/11/2018
OD00009065,c10194,st005,08/11/2018
OD00009066,c10195,st011,09/11/2018
OD00009067,c10196,st005,09/11/2018
OD00009068,c10197,st010,09/11/2018
OD00009069,c10198,st001,10/11/2018
OD00009070,c10199,st004,10/11/2018
OD00009071,c10200,st012,10/11/2018
OD00009072,c10201,st007,10/11/2018
OD00009073,c10202,st007,10/11/2018
OD00009074,c10203,st006,10/11/2018
OD00009075,c10204,st002,10/11/2018
OD00009076,c10205,st008,11/11/2018
OD00009077,c10206,st010,11/11/2018
OD00009078,c10207,st012,11/11/2018
OD00009079,c10208,st011,11/11/2018
OD00009080,c10209,st002,11/11/2018
OD00009081,c10210,st012,12/11/2018
OD00009082,c10211,st003,12/11/2018
OD00009083,c10212,st010,12/11/2018
OD00009084,c10213,st007,12/11/2018
OD00009085,c10214,st005,12/11/2018
OD00009086,c10215,st002,13/11/2018
OD00009087,c10216,st004,13/11/2018
OD00009088,c10217,st002,13/11/2018
OD00009089,c10218,st009,13/11/2018
OD00009090,c10219,st005,13/11/2018
OD00009091,c10220,st004,14/11/2018
OD00009092,c10221,st012,14/11/2018
OD00009093,c10222,st012,14/11/2018
OD00009094,c10223,st002,14/11/2018
OD00009095,c10224,st001,14/11/2018
OD00009096,c10225,st006,15/11/2018
OD00009097,c10226,st010,15/11/2018
OD00009098,c10227,st002,15/11/2018
OD00009099,c10228,st005,15/11/2018
OD00009100,c10229,st009,15/11/2018
OD00009101,c10230,st001,15/11/2018
OD00009102,c10231,st011,16/11/2018
OD00009103,c10232,st010,16/11/2018
OD00009104,c10233,st011,16/11/2018
OD00009105,c10234,st006,16/11/2018
OD00009106,c10235,st004,16/11/2018
OD00009107,c10236,st009,17/11/2018
OD00009108,c10237,st003,17/11/2018
OD00009109,c10238,st004,17/11/2018
OD00009110,c10239,st010,17/11/2018
OD00009111,c10240,st002,17/11/2018
OD00009112,c10241,st001,17/11/2018
OD00009113,c10242,st003,17/11/2018
OD00009114,c10243,st012,17/11/2018
OD00009115,c10244,st005,18/11/2018
OD00009116,c10245,st006,18/11/2018
OD00009117,c10246,st004,19/11/2018
OD00009118,c10247,st001,19/11/2018
OD00009119,c10248,st003,19/11/2018
OD00009120,c10249,st010,19/11/2018
OD00009121,c10250,st010,19/11/2018
OD00009122,c10251,st005,19/11/2018
OD00009123,c10252,st003,19/11/2018
OD00009124,c10253,st012,20/11/2018
OD00009125,c10254,st005,20/11/2018
OD00009126,c10255,st005,20/11/2018
OD00009127,c10256,st008,20/11/2018
OD00009128,c10257,st011,20/11/2018
OD00009129,c10258,st009,21/11/2018
OD00009130,c10259,st007,21/11/2018
OD00009131,c10260,st008,21/11/2018
OD00009132,c10261,st012,21/11/2018
OD00009133,c10262,st009,21/11/2018
OD00009134,c10263,st003,21/11/2018
OD00009135,c10264,st012,21/11/2018
OD00009136,c10265,st007,22/11/2018
OD00009137,c10266,st006,22/11/2018
OD00009138,c10267,st006,22/11/2018
OD00009139,c10268,st009,22/11/2018
OD00009140,c10269,st007,23/11/2018
OD00009141,c10270,st008,23/11/2018
OD00009142,c10271,st010,23/11/2018
OD00009143,c10272,st007,23/11/2018
OD00009144,c10273,st005,23/11/2018
OD00009145,c10274,st004,23/11/2018
OD00009146,c10275,st005,24/11/2018
OD00009147,c10276,st009,24/11/2018
OD00009148,c10277,st009,24/11/2018
OD00009149,c10278,st005,24/11/2018
OD00009150,c10279,st010,24/11/2018
OD00009151,c10280,st001,24/11/2018
OD00009152,c10281,st005,25/11/2018
OD00009153,c10282,st011,25/11/2018
OD00009154,c10283,st012,25/11/2018
OD00009155,c10284,st011,25/11/2018
OD00009156,c10285,st011,25/11/2018
OD00009157,c10286,st007,25/11/2018
OD00009158,c10287,st010,25/11/2018
OD00009159,c10288,st007,26/11/2018
OD00009160,c10289,st004,26/11/2018
OD00009161,c10290,st002,26/11/2018
OD00009162,c10291,st006,26/11/2018
OD00009163,c10292,st011,26/11/2018
OD00009164,c10293,st009,26/11/2018
OD00009165,c10294,st010,26/11/2018
OD00009166,c10295,st005,27/11/2018
OD00009167,c10296,st005,27/11/2018
OD00009168,c10297,st010,27/11/2018
OD00009169,c10298,st005,28/11/2018
OD00009170,c10299,st002,28/11/2018
OD00009171,c10300,st002,28/11/2018
OD00009172,c10301,st009,29/11/2018
OD00009173,c10302,st004,29/11/2018
OD00009174,c10303,st003,29/11/2018
OD00009175,c10304,st005,29/11/2018
OD00009176,c10305,st007,29/11/2018
OD00009177,c10306,st008,29/11/2018
OD00009178,c10307,st012,29/11/2018
OD00009179,c10308,st012,30/11/2018
OD00009180,c10309,st002,30/11/2018
OD00009181,c10310,st005,30/11/2018
OD00009182,c10311,st007,30/11/2018
OD00009183,c10312,st005,30/11/2018
OD00009184,c10313,st001,01/12/2018
OD00009185,c10314,st007,01/12/2018
OD00009186,c10315,st004,01/12/2018
OD00009187,c10316,st005,01/12/2018
OD00009188,c10317,st002,02/12/2018
OD00009189,c10318,st007,02/12/2018
OD00009190,c10319,st004,02/12/2018
OD00009191,c10320,st008,02/12/2018
OD00009192,c10321,st007,02/12/2018
OD00009193,c10322,st003,02/12/2018
OD00009194,c10323,st010,02/12/2018
OD00009195,c10324,st003,03/12/2018
OD00009196,c10325,st011,03/12/2018
OD00009197,c10326,st009,03/12/2018
OD00009198,c10327,st010,03/12/2018
OD00009199,c10328,st009,03/12/2018
OD00009200,c10329,st008,03/12/2018
OD00009201,c10330,st004,04/12/2018
OD00009202,c10331,st010,04/12/2018
OD00009203,c10332,st010,04/12/2018
OD00009204,c10333,st005,04/12/2018
OD00009205,c10334,st004,04/12/2018
OD00009206,c10335,st003,04/12/2018
OD00009207,c10336,st005,04/12/2018
OD00009208,c10337,st011,04/12/2018
OD00009209,c10338,st009,04/12/2018
OD00009210,c10339,st001,05/12/2018
OD00009211,c10340,st003,05/12/2018
OD00009212,c10341,st005,05/12/2018
OD00009213,c10342,st011,05/12/2018
OD00009214,c10343,st004,05/12/2018
OD00009215,c10344,st010,05/12/2018
OD00009216,c10345,st005,05/12/2018
OD00009217,c10346,st003,05/12/2018
OD00009218,c10347,st006,06/12/2018
OD00009219,c10348,st006,06/12/2018
OD00009220,c10349,st002,06/12/2018
OD00009221,c10350,st009,06/12/2018
OD00009222,c10351,st010,06/12/2018
OD00009223,c10352,st007,06/12/2018
OD00009224,c10353,st003,06/12/2018
OD00009225,c10354,st012,06/12/2018
OD00009226,c10355,st003,06/12/2018
OD00009227,c10356,st006,07/12/2018
OD00009228,c10357,st002,07/12/2018
OD00009229,c10358,st012,07/12/2018
OD00009230,c10359,st006,07/12/2018
OD00009231,c10360,st006,08/12/2018
OD00009232,c10361,st011,08/12/2018
OD00009233,c10362,st001,08/12/2018
OD00009234,c10363,st009,08/12/2018
OD00009235,c10364,st005,08/12/2018
OD00009236,c10365,st007,08/12/2018
OD00009237,c10366,st011,08/12/2018
OD00009238,c10367,st003,08/12/2018
OD00009239,c10368,st010,09/12/2018
OD00009240,c10369,st002,09/12/2018
OD00009241,c10370,st005,09/12/2018
OD00009242,c10371,st007,09/12/2018
OD00009243,c10372,st009,09/12/2018
OD00009244,c10373,st009,09/12/2018
OD00009245,c10374,st009,09/12/2018
OD00009246,c10375,st004,10/12/2018
OD00009247,c10376,st012,10/12/2018
OD00009248,c10377,st001,10/12/2018
OD00009249,c10378,st004,10/12/2018
OD00009250,c10379,st009,10/12/2018
OD00009251,c10380,st004,11/12/2018
OD00009252,c10381,st005,11/12/2018
OD00009253,c10382,st005,11/12/2018
OD00009254,c10383,st003,11/12/2018
OD00009255,c10384,st008,11/12/2018
OD00009256,c10385,st004,11/12/2018
OD00009257,c10386,st003,12/12/2018
OD00009258,c10387,st009,12/12/2018
OD00009259,c10388,st009,12/12/2018
OD00009260,c10389,st003,12/12/2018
OD00009261,c10390,st007,12/12/2018
OD00009262,c10391,st011,12/12/2018
OD00009263,c10392,st006,12/12/2018
OD00009264,c10393,st012,12/12/2018
OD00009265,c10394,st006,13/12/2018
OD00009266,c10395,st007,13/12/2018
OD00009267,c10396,st001,13/12/2018
OD00009268,c10397,st001,13/12/2018
OD00009269,c10398,st010,13/12/2018
OD00009270,c10399,st012,14/12/2018
OD00009271,c10400,st006,14/12/2018
OD00009272,c10401,st003,14/12/2018
OD00009273,c10402,st008,15/12/2018
OD00009274,c10403,st002,15/12/2018
OD00009275,c10404,st002,15/12/2018
OD00009276,c10405,st002,15/12/2018
OD00009277,c10406,st001,15/12/2018
OD00009278,c10407,st004,15/12/2018
OD00009279,c10408,st001,15/12/2018
OD00009280,c10409,st012,15/12/2018
OD00009281,c10410,st003,15/12/2018
OD00009282,c10411,st003,15/12/2018
OD00009283,c10412,st009,16/12/2018
OD00009284,c10413,st012,16/12/2018
OD00009285,c10414,st002,16/12/2018
OD00009286,c10415,st006,17/12/2018
OD00009287,c10416,st006,17/12/2018
OD00009288,c10417,st005,17/12/2018
OD00009289,c10418,st004,17/12/2018
OD00009290,c10419,st010,17/12/2018
OD00009291,c10420,st002,17/12/2018
OD00009292,c10421,st006,17/12/2018
OD00009293,c10422,st007,17/12/2018
OD00009294,c10423,st005,17/12/2018
OD00009295,c10424,st006,17/12/2018
OD00009296,c10425,st003,17/12/2018
OD00009297,c10426,st004,17/12/2018
OD00009298,c10427,st007,18/12/2018
OD00009299,c10428,st010,18/12/2018
OD00009300,c10429,st001,18/12/2018
OD00009301,c10430,st003,18/12/2018
OD00009302,c10431,st006,18/12/2018
OD00009303,c10432,st011,18/12/2018
OD00009304,c10433,st003,18/12/2018
OD00009305,c10434,st009,18/12/2018
OD00009306,c10435,st003,19/12/2018
OD00009307,c10436,st003,19/12/2018
OD00009308,c10437,st001,19/12/2018
OD00009309,c10438,st001,19/12/2018
OD00009310,c10439,st010,19/12/2018
OD00009311,c10440,st011,19/12/2018
OD00009312,c10441,st007,19/12/2018
OD00009313,c10442,st007,19/12/2018
OD00009314,c10443,st004,19/12/2018
OD00009315,c10444,st003,19/12/2018
OD00009316,c10445,st006,19/12/2018
OD00009317,c10446,st009,19/12/2018
OD00009318,c10447,st005,19/12/2018
OD00009319,c10448,st003,19/12/2018
OD00009320,c10449,st006,20/12/2018
OD00009321,c10450,st005,20/12/2018
OD00009322,c10451,st012,20/12/2018
OD00009323,c10452,st006,20/12/2018
OD00009324,c10453,st001,20/12/2018
OD00009325,c10454,st002,20/12/2018
OD00009326,c10455,st001,21/12/2018
OD00009327,c10456,st007,21/12/2018
OD00009328,c10457,st009,21/12/2018
OD00009329,c10458,st011,21/12/2018
OD00009330,c10459,st012,21/12/2018
OD00009331,c10460,st012,21/12/2018
OD00009332,c10461,st006,21/12/2018
OD00009333,c10462,st006,21/12/2018
OD00009334,c10463,st007,21/12/2018
OD00009335,c10464,st001,21/12/2018
OD00009336,c10465,st003,22/12/2018
OD00009337,c10466,st006,22/12/2018
OD00009338,c10467,st008,22/12/2018
OD00009339,c10468,st003,22/12/2018
OD00009340,c10469,st010,22/12/2018
OD00009341,c10470,st012,23/12/2018
OD00009342,c10471,st012,23/12/2018
OD00009343,c10472,st003,23/12/2018
OD00009344,c10473,st006,23/12/2018
OD00009345,c10474,st008,23/12/2018
OD00009346,c10475,st012,23/12/2018
OD00009347,c10476,st001,23/12/2018
OD00009348,c10477,st007,23/12/2018
OD00009349,c10478,st012,23/12/2018
OD00009350,c10479,st005,23/12/2018
OD00009351,c10480,st005,24/12/2018
OD00009352,c10481,st012,24/12/2018
OD00009353,c10482,st012,24/12/2018
OD00009354,c10483,st006,24/12/2018
OD00009355,c10484,st001,24/12/2018
OD00009356,c10485,st003,24/12/2018
OD00009357,c10486,st008,24/12/2018
OD00009358,c10487,st011,24/12/2018
OD00009359,c10488,st008,25/12/2018
OD00009360,c10489,st012,25/12/2018
OD00009361,c10490,st003,25/12/2018
OD00009362,c10491,st004,25/12/2018
OD00009363,c10492,st005,25/12/2018
OD00009364,c10493,st005,25/12/2018
OD00009365,c10494,st009,25/12/2018
OD00009366,c10495,st004,25/12/2018
OD00009367,c10496,st010,26/12/2018
OD00009368,c10497,st002,26/12/2018
OD00009369,c10498,st006,26/12/2018
OD00009370,c10499,st006,26/12/2018
OD00009371,c10500,st002,27/12/2018
OD00009372,c10501,st006,27/12/2018
OD00009373,c10502,st002,27/12/2018
OD00009374,c10503,st011,27/12/2018
OD00009375,c10504,st006,28/12/2018
OD00009376,c10505,st002,28/12/2018
OD00009377,c10506,st008,28/12/2018
OD00009378,c10507,st009,28/12/2018
OD00009379,c10508,st005,28/12/2018
OD00009380,c10509,st004,28/12/2018
OD00009381,c10510,st002,28/12/2018
OD00009382,c10511,st004,28/12/2018
OD00009383,c10512,st010,28/12/2018
OD00009384,c10513,st012,28/12/2018
OD00009385,c10514,st007,28/12/2018
OD00009386,c10515,st009,29/12/2018
OD00009387,c10516,st001,29/12/2018
OD00009388,c10517,st012,29/12/2018
